"game_id","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","Total_SDP","Off_SDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202111110mia","RicaPa00","FB","Patrick Ricard","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BAL","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,51,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","TomlEr01","TE","Eric Tomlinson","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BAL","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","BoykMi00","WR","Miles Boykin","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BAL","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","WaddJa00","WR","Jaylen Waddle","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,61,0,35,0,0,0,0,0,0,"MIA","BAL",0,0,0,0,0,0,10.1,10.1,8.1,8.1,8.1,8.1,0,0,0,0,0,0,0,85.2,6,0,61,88,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","ShahAd00","TE","Adam Shaheen","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,34,0,21,0,0,0,0,0,0,"MIA","BAL",0,0,0,0,0,0,6.4,6.4,4.9,4.9,4.9,4.9,0,0,0,0,0,0,0,31.2,7,0,38,55,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","SmytDu00","TE","Durham Smythe","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,0,23,0,0,0,0,0,0,"MIA","BAL",0,0,0,0,0,0,3.3,3.3,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,2,21,0,41,59,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","LairPa00","RB","Patrick Laird","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,"MIA","BAL",0,0,0,0,0,0,1.2,1.2,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,-2,4,0,16,23,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","HollMa00","WR","Mack Hollins","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"MIA","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,19,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","GesiMi00","TE","Mike Gesicki","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,"MIA","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3,0,0,56,81,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","WillPr01","WR","Preston Williams","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"MIA","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,18,26,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","WatkSa00","WR","Sammy Watkins","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,7,1,0,0,0,0,0,"BAL","MIA",0,0,0,0,0,0,0.7,0.7,-0.8,-0.8,-0.8,-0.8,0,0,0,0,0,0,0,63.9,0,0,23,32,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","OlivJo00","TE","Josh Oliver","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"BAL","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,10,14,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","BrisJa00","QB","Jacoby Brissett","MIA",11,23,156,0,0,2,17,52,70.2,1,4,0,4,0,0,0,0,0,0,1,0,26,26,0,"MIA","BAL",0,0,0,0,0,0,6.64,6.64,6.64,6.64,6.64,6.64,195,6,7,0,0,4,0,0,0,0,37,54,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","GaskMy00","RB","Myles Gaskin","MIA",0,0,0,0,0,0,0,0,0,14,31,0,11,2,1,14,0,14,0,0,14,14,0,14,"MIA","BAL",0,0,0,0,0,0,5.5,5.5,5,5,5,5,0,0,0,0,20,11,0,-4,25,1,42,61,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","AhmeSa01","RB","Salvon Ahmed","MIA",0,0,0,0,0,0,0,0,0,2,6,0,4,1,1,9,0,9,0,0,2,2,0,2,"MIA","BAL",0,0,0,0,0,0,2.5,2.5,2,2,2,2,0,0,0,0,4,2,0,3,6,0,9,13,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","FordIs00","WR","Isaiah Ford","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,84,0,52,0,0,0,0,0,0,"MIA","BAL",0,0,0,0,0,0,12.4,12.4,10.4,10.4,10.4,10.4,0,0,0,0,0,0,0,49.2,35,0,11,16,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","JackLa00","QB","Lamar Jackson","BAL",26,43,238,1,1,4,28,30,73.6,9,39,0,11,0,0,0,0,0,0,2,7,56,49,7,"BAL","MIA",0,0,0,0,0,0,16.42,16.42,15.42,15.42,16.42,16.42,307,7,26,4,23,16,0,0,0,0,73,100,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","FreeDe00","RB","Devonta Freeman","BAL",0,0,0,0,0,0,0,0,0,10,35,0,12,4,3,23,0,9,0,0,10,10,0,10,"BAL","MIA",0,0,0,0,0,0,8.8,8.8,7.3,7.3,7.3,7.3,0,0,0,0,17,18,1,17.2,7,0,42,58,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","DuveDe00","WR","Devin Duvernay","BAL",0,0,0,0,0,0,0,0,0,1,19,0,19,4,4,28,0,11,0,0,1,1,0,1,"BAL","MIA",0,0,0,0,0,0,8.7,8.7,6.7,6.7,6.7,6.7,0,0,0,0,19,0,0,7.2,21,0,44,60,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","BellLe00","RB","Le'Veon Bell","BAL",0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,3,3,0,3,"BAL","MIA",0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,1,1,0,0,0,31,42,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","BateRa00","WR","Rashod Bateman","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,80,0,30,0,0,0,0,0,0,"BAL","MIA",0,0,0,0,0,0,14,14,11,11,11,11,0,0,0,0,0,0,0,59.2,31,0,40,55,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","AndrMa00","TE","Mark Andrews","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,63,1,15,0,0,0,0,0,0,"BAL","MIA",0,0,0,0,0,0,18.3,18.3,15.3,15.3,15.3,15.3,0,0,0,0,0,0,0,60,24,0,57,78,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","BrowMa04","WR","Marquise Brown","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,37,0,11,0,0,0,0,0,0,"BAL","MIA",0,0,0,0,0,0,9.7,9.7,6.7,6.7,6.7,6.7,0,0,0,0,0,0,0,101.4,26,2,55,75,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111110mia","TagoTu00","QB","Tua Tagovailoa","MIA",8,13,158,0,0,1,6,64,104,3,0,1,1,0,0,0,0,0,0,0,3,17,14,3,"MIA","BAL",0,0,0,0,0,0,12.32,12.32,12.32,12.32,12.32,12.32,113,4,7,1,0,0,0,0,0,0,32,46,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7.5,"BAL",46.5,2021-11-11
"202111140clt","LawrTr00","QB","Trevor Lawrence","JAX",16,35,162,0,0,3,10,24,59.5,5,33,0,12,0,0,0,0,0,1,4,1,43,42,1,"JAX","IND",1,0,0,0,0,0,10.78,10.78,9.78,9.78,9.78,9.78,335,12,9,1,32,1,0,0,0,0,66,100,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","AgneJa00","WR","Jamal Agnew","JAX",0,0,0,0,0,0,0,0,0,3,79,1,66,5,0,0,0,0,0,0,3,3,0,3,"JAX","IND",0,0,0,0,0,0,13.9,13.9,13.9,13.9,13.9,13.9,0,0,0,0,72,7,0,78,0,1,50,76,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","RobiJa00","RB","James Robinson","JAX",0,0,0,0,0,0,0,0,0,12,57,1,18,5,4,27,0,9,0,0,12,12,0,12,"JAX","IND",0,0,0,0,0,0,18.4,18.4,16.4,16.4,16.4,16.4,0,0,0,0,37,20,0,-5,26,1,39,59,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","ManhCh00","TE","Chris Manhertz","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","AustTa00","WR","Tavon Austin","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","FarrLu00","TE","Luke Farrell","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","OgunDa00","RB","Dare Ogunbowale","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","PatmDe00","WR","Dezmon Patmon","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IND","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","WentCa00","QB","Carson Wentz","IND",22,34,180,0,0,1,12,27,78.1,4,-1,0,2,0,0,0,0,0,0,1,3,39,36,3,"IND","JAX",0,0,0,0,0,0,7.1,7.1,7.1,7.1,7.1,7.1,166,6,15,4,-1,0,0,0,0,0,64,100,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","TaylJo02","RB","Jonathan Taylor","IND",0,0,0,0,0,0,0,0,0,21,116,1,34,8,6,10,0,6,0,0,21,21,0,21,"IND","JAX",0,0,0,0,1,0,27.6,27.6,21.6,21.6,23.6,23.6,0,0,0,0,84,32,0,-7.2,19,1,54,84,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","HineNy00","RB","Nyheim Hines","IND",0,0,0,0,0,0,0,0,0,2,12,0,9,4,2,17,0,10,0,0,2,2,0,2,"IND","JAX",0,0,0,0,0,0,4.9,4.9,3.9,3.9,3.9,3.9,0,0,0,0,9,3,0,14,10,0,18,28,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","PittMi01","WR","Michael Pittman Jr.","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,71,0,27,0,0,0,0,0,0,"IND","JAX",0,0,0,0,0,0,12.1,12.1,9.6,9.6,9.6,9.6,0,0,0,0,0,0,0,52,19,0,56,88,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","DoylJa00","TE","Jack Doyle","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,31,0,12,0,0,0,0,0,0,"IND","JAX",0,0,0,0,0,0,6.1,6.1,4.6,4.6,4.6,4.6,0,0,0,0,0,0,0,31,21,1,37,58,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","DuliAs00","WR","Ashton Dulin","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,16,0,0,0,0,0,0,"IND","JAX",0,0,0,0,0,0,2.6,2.6,2.1,2.1,2.1,2.1,0,0,0,0,0,0,0,3,13,0,7,11,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","GranKy00","TE","Kylen Granson","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,"IND","JAX",0,0,0,0,0,0,2.5,2.5,2,2,2,2,0,0,0,0,0,0,0,4,11,0,12,19,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","PascZa00","WR","Zach Pascal","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,12,0,0,0,0,0,0,"IND","JAX",0,0,0,0,0,0,2.9,2.9,1.9,1.9,1.9,1.9,0,0,0,0,0,0,0,0,9,0,57,89,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","ShenLa00","WR","Laviska Shenault Jr.","JAX",0,0,0,0,0,0,0,0,0,2,6,0,5,8,3,15,0,6,0,0,2,2,0,2,"JAX","IND",0,0,0,0,0,0,5.1,5.1,3.6,3.6,3.6,3.6,0,0,0,0,2,4,0,64.8,9,0,51,77,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","HydeCa00","RB","Carlos Hyde","JAX",0,0,0,0,0,0,0,0,0,2,4,0,5,2,1,0,0,0,0,0,2,2,0,2,"JAX","IND",0,0,0,0,0,0,1.4,1.4,0.9,0.9,0.9,0.9,0,0,0,0,1,3,0,3,7,0,18,27,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","ArnoDa00","TE","Dan Arnold","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,67,0,24,0,0,0,0,0,0,"JAX","IND",1,0,0,0,0,0,13.7,13.7,11.2,11.2,11.2,11.2,0,0,0,0,0,0,0,64,28,1,45,68,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","JoneMa02","WR","Marvin Jones","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,35,0,23,0,0,0,0,0,0,"JAX","IND",0,0,0,0,0,0,5.5,5.5,4.5,4.5,4.5,4.5,0,0,0,0,0,0,0,112.8,2,0,56,85,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","TreaLa00","WR","Laquon Treadwell","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,18,0,0,0,0,0,0,"JAX","IND",0,0,0,0,0,0,2.8,2.8,2.3,2.3,2.3,2.3,0,0,0,0,0,0,0,17,1,0,23,35,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","AlieMo00","TE","Mo Alie-Cox","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,6,0,0,0,0,0,0,"IND","JAX",0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,10,1,0,35,55,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140clt","HiltT.00","WR","T.Y. Hilton","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,5,0,0,0,0,0,0,"IND","JAX",0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,60,0,0,39,61,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47.5,2021-11-14
"202111140crd","DaniDa02","TE","Darrell Daniels","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","HarrDe03","TE","Demetrius Harris","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","DortGr01","WR","Greg Dortch","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","EricAl01","WR","Alex Erickson","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CAR","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","BenjEn00","RB","Eno Benjamin","ARI",0,0,0,0,0,0,0,0,0,6,22,0,9,1,0,0,0,0,0,0,6,6,0,6,"ARI","CAR",0,0,0,0,0,0,2.2,2.2,2.2,2.2,2.2,2.2,0,0,0,0,11,11,0,3,0,0,15,27,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","MoorRo02","WR","Rondale Moore","ARI",0,0,0,0,0,0,0,0,0,1,1,0,1,4,2,10,0,7,0,0,1,1,0,1,"ARI","CAR",0,0,0,0,0,0,3.1,3.1,2.1,2.1,2.1,2.1,0,0,0,0,0,1,0,39.2,8,0,18,33,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","KirkCh01","WR","Christian Kirk","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,58,0,20,0,0,0,0,0,0,"ARI","CAR",0,0,0,0,0,0,12.8,12.8,9.3,9.3,9.3,9.3,0,0,0,0,0,0,0,52,13,0,47,85,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","ErtzZa00","TE","Zach Ertz","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,46,0,19,0,0,0,0,0,0,"ARI","CAR",0,0,0,0,0,0,8.6,8.6,6.6,6.6,6.6,6.6,0,0,0,0,0,0,0,60,18,0,45,82,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","AbduAm00","RB","Ameer Abdullah","CAR",0,0,0,0,0,0,0,0,0,9,24,0,15,4,4,27,0,11,0,0,9,9,0,9,"CAR","ARI",0,0,0,0,0,0,9.1,9.1,7.1,7.1,7.1,7.1,0,0,0,0,9,15,0,-5.2,32,0,16,21,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","AndeRo04","WR","Robby Anderson","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,37,1,17,0,0,0,0,0,0,"CAR","ARI",0,0,0,0,0,0,13.7,13.7,11.7,11.7,11.7,11.7,0,0,0,0,0,0,0,19.2,20,0,51,68,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","MoorD.00","WR","D.J. Moore","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,24,0,10,0,0,0,0,0,0,"CAR","ARI",0,0,0,0,0,0,6.4,6.4,4.4,4.4,4.4,4.4,0,0,0,0,0,0,0,35.7,4,0,59,79,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","ZylsBr00","WR","Brandon Zylstra","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,0,10,0,0,0,0,0,0,"CAR","ARI",0,0,0,0,0,0,3.8,3.8,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,8,10,0,33,44,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","TremTo00","TE","Tommy Tremble","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,"CAR","ARI",0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,3,0,51,68,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","MarsTe00","WR","Terrace Marshall Jr.","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"CAR","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,18,24,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","McCoCo00","QB","Colt McCoy","ARI",11,20,107,0,1,2,22,21,49.4,1,-1,0,-1,0,0,0,0,0,1,0,1,23,22,1,"ARI","CAR",0,0,0,0,0,0,2.18,2.18,0.18,0.18,1.18,1.18,195,7,6,3,-1,0,0,0,0,0,33,60,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","StreCh00","QB","Chris Streveler","ARI",6,9,36,0,0,2,17,17,74.3,2,4,0,4,0,0,0,0,0,0,1,1,13,12,1,"ARI","CAR",0,0,0,0,0,0,1.84,1.84,1.84,1.84,1.84,1.84,38,2,0,1,1,3,0,0,0,0,22,40,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","ConnJa00","RB","James Conner","ARI",0,0,0,0,0,0,0,0,0,10,39,1,11,4,3,25,0,21,0,0,10,10,0,10,"ARI","CAR",0,0,0,0,0,0,15.4,15.4,13.9,13.9,13.9,13.9,0,0,0,0,19,20,1,7.2,24,0,45,82,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","ThomIa00","TE","Ian Thomas","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CAR","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,76,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","RiccGi00","FB","Giovanni Ricci","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CAR","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,37,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","WalkPh00","QB","P.J. Walker","CAR",22,29,167,0,1,0,0,17,74.9,3,6,0,5,0,0,0,0,0,1,1,2,32,30,2,"CAR","ARI",1,0,0,0,0,0,7.28,7.28,5.28,5.28,6.28,6.28,118,4,10,3,6,0,0,0,0,0,66,88,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
"202111140crd","NewtCa00","QB","Cam Newton","CAR",3,4,8,1,0,0,0,8,116.7,3,14,1,8,0,0,0,0,0,0,0,3,7,4,3,"CAR","ARI",0,0,0,0,0,0,11.72,11.72,11.72,11.72,11.72,11.72,6,1,3,0,11,3,1,0,0,0,9,12,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10.5,"ARI",43,2021-11-14
